Date,.SSEC,.VHSI,.SSE180VWI,.CSI000952,.CSI300FS
8/7/1995,718.075,,,,
8/8/1995,712.53,,,,
8/9/1995,717.4,,,,
8/10/1995,735.145,,,,
8/11/1995,744.989,,,,
8/14/1995,776.131,,,,
8/15/1995,751.483,,,,
8/16/1995,767.663,,,,
8/17/1995,769.447,,,,
8/18/1995,757.432,,,,
8/21/1995,739.06,,,,
8/22/1995,739.854,,,,
8/23/1995,729.888,,,,
8/24/1995,733.847,,,,
8/25/1995,727.579,,,,
8/28/1995,725.624,,,,
8/29/1995,722.083,,,,
8/30/1995,715.732,,,,
8/31/1995,723.868,,,,
9/1/1995,728.839,,,,
9/4/1995,737.888,,,,
9/5/1995,739.53,,,,
9/6/1995,753.752,,,,
9/7/1995,753.841,,,,
9/8/1995,751.078,,,,
9/11/1995,775.444,,,,
9/12/1995,763.693,,,,
9/13/1995,763.18,,,,
9/14/1995,758.132,,,,
9/15/1995,755.933,,,,
9/18/1995,757.403,,,,
9/19/1995,736.743,,,,
9/20/1995,726.136,,,,
9/21/1995,731.168,,,,
9/22/1995,730.006,,,,
9/25/1995,723.344,,,,
9/26/1995,728.856,,,,
9/27/1995,708.459,,,,
9/28/1995,711.189,,,,
9/29/1995,722.427,,,,
10/4/1995,717.79,,,,
10/5/1995,724.881,,,,
10/6/1995,719.96,,,,
10/9/1995,706.292,,,,
10/10/1995,708.626,,,,
10/11/1995,710.888,,,,
10/12/1995,704.396,,,,
10/13/1995,702.977,,,,
10/16/1995,701.34,,,,
10/17/1995,702.399,,,,
10/18/1995,716.831,,,,
10/19/1995,702.794,,,,
10/20/1995,726.288,,,,
10/23/1995,723.091,,,,
10/24/1995,723.565,,,,
10/25/1995,760.411,,,,
10/26/1995,731.464,,,,
10/27/1995,722.365,,,,
10/30/1995,722.776,,,,
10/31/1995,717.314,,,,
11/1/1995,723.387,,,,
11/2/1995,721.699,,,,
11/3/1995,727.785,,,,
11/6/1995,736.152,,,,
11/7/1995,729.686,,,,
11/8/1995,711.61,,,,
11/9/1995,711.197,,,,
11/10/1995,708.755,,,,
11/13/1995,688.697,,,,
11/14/1995,688.867,,,,
11/15/1995,692.203,,,,
11/16/1995,682.442,,,,
11/17/1995,676.191,,,,
11/20/1995,674.743,,,,
11/21/1995,678.421,,,,
11/22/1995,663.316,,,,
11/23/1995,658.365,,,,
11/24/1995,659.373,,,,
11/27/1995,645.032,,,,
11/28/1995,652.569,,,,
11/29/1995,641.593,,,,
11/30/1995,641.135,,,,
12/1/1995,633.813,,,,
12/4/1995,634.922,,,,
12/5/1995,637.217,,,,
12/6/1995,628.426,,,,
12/7/1995,631.838,,,,
12/8/1995,636.782,,,,
12/11/1995,619.253,,,,
12/12/1995,629.454,,,,
12/13/1995,613.798,,,,
12/14/1995,614.745,,,,
12/15/1995,603.893,,,,
12/18/1995,592.144,,,,
12/19/1995,592.055,,,,
12/20/1995,601.041,,,,
12/21/1995,597.426,,,,
12/22/1995,594.235,,,,
12/25/1995,580.029,,,,
12/26/1995,572.224,,,,
12/27/1995,570.402,,,,
12/28/1995,556.819,,,,
12/29/1995,555.287,,,,
1/2/1996,537.866,,,,
1/3/1996,542.421,,,,
1/4/1996,558.756,,,,
1/5/1996,536.365,,,,
1/8/1996,539.165,,,,
1/9/1996,558.616,,,,
1/10/1996,547.621,,,,
1/11/1996,545.644,,,,
1/12/1996,547.11,,,,
1/15/1996,551.043,,,,
1/16/1996,547.757,,,,
1/17/1996,537.307,,,,
1/18/1996,517.629,,,,
1/19/1996,523.504,,,,
1/22/1996,516.456,,,,
1/23/1996,519.602,,,,
1/24/1996,522.629,,,,
1/25/1996,521.372,,,,
1/26/1996,525.572,,,,
1/29/1996,529.144,,,,
1/30/1996,532.57,,,,
1/31/1996,537.346,,,,
2/1/1996,536.679,,,,
2/2/1996,536.039,,,,
2/5/1996,522.852,,,,
2/6/1996,520.692,,,,
2/7/1996,524.295,,,,
2/8/1996,521.855,,,,
2/9/1996,525.41,,,,
2/12/1996,525.772,,,,
2/13/1996,529.58,,,,
2/14/1996,529.254,,,,
2/15/1996,536.983,,,,
2/16/1996,552.935,,,,
3/4/1996,602.021,,,,
3/5/1996,587.056,,,,
3/6/1996,559.704,,,,
3/7/1996,569.333,,,,
3/8/1996,573.132,,,,
3/11/1996,568.121,,,,
3/12/1996,563.883,,,,
3/13/1996,563.198,,,,
3/14/1996,562.3,,,,
3/15/1996,562.394,,,,
3/18/1996,567.869,,,,
3/19/1996,566.55,,,,
3/20/1996,569.664,,,,
3/21/1996,569.755,,,,
3/22/1996,570.18,,,,
3/25/1996,570.241,,,,
3/26/1996,563.517,,,,
3/27/1996,562.348,,,,
3/28/1996,554.034,,,,
3/29/1996,556.395,,,,
4/1/1996,566.188,,,,
4/2/1996,557.21,,,,
4/3/1996,560.983,,,,
4/4/1996,563.192,,,,
4/5/1996,582.53,,,,
4/8/1996,581.381,,,,
4/9/1996,578.066,,,,
4/10/1996,579.819,,,,
4/11/1996,583.379,,,,
4/12/1996,586.959,,,,
4/15/1996,584.674,,,,
4/16/1996,590.853,,,,
4/17/1996,593.377,,,,
4/18/1996,600.282,,,,
4/19/1996,618.115,,,,
4/22/1996,613.966,,,,
4/23/1996,623.765,,,,
4/24/1996,664.65,,,,
4/25/1996,652.672,,,,
4/26/1996,707.606,,,,
4/29/1996,738.617,,,,
4/30/1996,681.157,,,,
5/2/1996,654.428,,,,
5/3/1996,650.036,,,,
5/6/1996,671.277,,,,
5/7/1996,661.163,,,,
5/8/1996,661.265,,,,
5/9/1996,656.902,,,,
5/10/1996,661.467,,,,
5/13/1996,666.106,,,,
5/14/1996,665.417,,,,
5/15/1996,682.054,,,,
5/16/1996,683.078,,,,
5/17/1996,711.93,,,,
5/20/1996,703.084,,,,
5/21/1996,661.852,,,,
5/22/1996,668.621,,,,
5/23/1996,642.673,,,,
5/24/1996,639.802,,,,
5/27/1996,637.959,,,,
5/28/1996,646.912,,,,
5/29/1996,650.555,,,,
5/30/1996,636.364,,,,
5/31/1996,643.65,,,,
6/3/1996,641.092,,,,
6/4/1996,651.511,,,,
6/5/1996,696.97,,,,
6/6/1996,702.637,,,,
6/7/1996,727.341,,,,
6/10/1996,764.386,,,,
6/11/1996,752.26,,,,
6/12/1996,755.772,,,,
6/13/1996,768.681,,,,
6/14/1996,777.275,,,,
6/17/1996,751.996,,,,
6/18/1996,793.564,,,,
6/19/1996,796.911,,,,
6/20/1996,793.585,,,,
6/21/1996,796.108,,,,
6/24/1996,793.339,,,,
6/25/1996,780.65,,,,
6/26/1996,801.463,,,,
6/27/1996,806.461,,,,
6/28/1996,804.251,,,,
7/1/1996,761.115,,,,
7/2/1996,759.713,,,,
7/3/1996,786.134,,,,
7/4/1996,785.429,,,,
7/5/1996,785.379,,,,
7/8/1996,807.339,,,,
7/9/1996,817.612,,,,
7/10/1996,820.046,,,,
7/11/1996,792.068,,,,
7/12/1996,796.41,,,,
7/15/1996,789.158,,,,
7/16/1996,823.08,,,,
7/17/1996,808.99,,,,
7/18/1996,818.044,,,,
7/19/1996,856.928,,,,
7/22/1996,884.939,,,,
7/23/1996,871.474,,,,
7/24/1996,887.596,,,,
7/25/1996,868.159,,,,
7/26/1996,845.123,,,,
7/29/1996,855.421,,,,
7/30/1996,836.932,,,,
7/31/1996,822.477,,,,
8/1/1996,835.105,,,,
8/2/1996,838.875,,,,
8/5/1996,853.193,,,,
8/6/1996,862.223,,,,
8/7/1996,867.267,,,,
8/8/1996,875.999,,,,
8/9/1996,871.604,,,,
8/12/1996,886.046,,,,
8/13/1996,874.805,,,,
8/14/1996,871.645,,,,
8/15/1996,865.827,,,,
8/16/1996,853.87,,,,
8/19/1996,835.615,,,,
8/20/1996,822.442,,,,
8/21/1996,833.606,,,,
8/22/1996,818.196,,,,
8/23/1996,803.693,,,,
8/26/1996,773.068,,,,
8/27/1996,787.467,,,,
8/28/1996,796.839,,,,
8/29/1996,788.734,,,,
8/30/1996,809.938,,,,
9/2/1996,804.778,,,,
9/3/1996,800.223,,,,
9/4/1996,812.015,,,,
9/5/1996,814.383,,,,
9/6/1996,801.234,,,,
9/9/1996,793.586,,,,
9/10/1996,764.449,,,,
9/11/1996,769.245,,,,
9/12/1996,757.087,,,,
9/13/1996,779.069,,,,
9/16/1996,778.293,,,,
9/17/1996,776.479,,,,
9/18/1996,760.756,,,,
9/19/1996,769.099,,,,
9/20/1996,805.538,,,,
9/23/1996,851.986,,,,
9/24/1996,849.924,,,,
9/25/1996,835.181,,,,
9/26/1996,854.664,,,,
9/27/1996,875.525,,,,
10/3/1996,865.486,,,,
10/4/1996,863.459,,,,
10/7/1996,864.663,,,,
10/8/1996,877.607,,,,
10/9/1996,874.011,,,,
10/10/1996,904.095,,,,
10/11/1996,909.894,,,,
10/14/1996,940.786,,,,
10/15/1996,937.293,,,,
10/16/1996,933.883,,,,
10/17/1996,952.322,,,,
10/18/1996,939.932,,,,
10/21/1996,964.392,,,,
10/22/1996,976.471,,,,
10/23/1996,1010.834,,,,
10/24/1996,1007.914,,,,
10/25/1996,1012.672,,,,
10/28/1996,1022.864,,,,
10/29/1996,1017.518,,,,
10/30/1996,958.939,,,,
10/31/1996,976.71,,,,
11/1/1996,930.789,,,,
11/4/1996,945.117,,,,
11/5/1996,928.029,,,,
11/6/1996,915.051,,,,
11/7/1996,928.141,,,,
11/8/1996,919.674,,,,
11/11/1996,933.969,,,,
11/12/1996,943.003,,,,
11/13/1996,940.522,,,,
11/14/1996,953.19,,,,
11/15/1996,950.827,,,,
11/18/1996,1004.689,,,,
11/19/1996,1015.958,,,,
11/20/1996,1014.925,,,,
11/21/1996,940.773,,,,
11/22/1996,951.832,,,,
11/25/1996,976.55,,,,
11/26/1996,967.589,,,,
11/27/1996,980.381,,,,
11/28/1996,992.639,,,,
11/29/1996,1032.947,,,,
12/2/1996,1134.523,,,,
12/3/1996,1122.989,,,,
12/4/1996,1169.92,,,,
12/5/1996,1212.081,,,,
12/6/1996,1212.889,,,,
12/9/1996,1247.658,,,,
12/10/1996,1230.254,,,,
12/11/1996,1244.9,,,,
12/12/1996,1177.136,,,,
12/13/1996,1110.038,,,,
12/16/1996,1000.022,,,,
12/17/1996,905.579,,,,
12/18/1996,972.73,,,,
12/19/1996,902.423,,,,
12/20/1996,885.238,,,,
12/23/1996,902.014,,,,
12/24/1996,865.577,,,,
12/25/1996,895.177,,,,
12/26/1996,924.235,,,,
12/27/1996,922.348,,,,
12/30/1996,934.213,,,,
12/31/1996,917.018,,,,
1/2/1997,919.435,,,,
1/3/1997,899.613,,,,
1/6/1997,876.495,,,,
1/7/1997,898.171,,,,
1/8/1997,896.408,,,,
1/9/1997,906.975,,,,
1/10/1997,918.401,,,,
1/13/1997,929.521,,,,
1/14/1997,907.85,,,,
1/15/1997,916.718,,,,
1/16/1997,915.006,,,,
1/17/1997,919.851,,,,
1/20/1997,933.28,,,,
1/21/1997,929.113,,,,
1/22/1997,942.436,,,,
1/23/1997,945.8,,,,
1/24/1997,953.918,,,,
1/27/1997,959.057,,,,
1/28/1997,956.311,,,,
1/29/1997,962.102,,,,
1/30/1997,960.171,,,,
1/31/1997,964.742,,,,
2/17/1997,982.404,,,,
2/18/1997,894.847,,,,
2/19/1997,962.691,,,,
2/20/1997,965.082,,,,
2/21/1997,1017.131,,,,
2/24/1997,1009.564,,,,
2/25/1997,1017.958,,,,
2/26/1997,1031.514,,,,
2/27/1997,1025.3,,,,
2/28/1997,1040.273,,,,
3/3/1997,1063.045,,,,
3/4/1997,1068.163,,,,
3/5/1997,1052.147,,,,
3/6/1997,1079.134,,,,
3/7/1997,1077.72,,,,
3/10/1997,1099.679,,,,
3/11/1997,1109.733,,,,
3/12/1997,1126.162,,,,
3/13/1997,1117.281,,,,
3/14/1997,1125.8,,,,
3/17/1997,1158.476,,,,
3/18/1997,1162.634,,,,
3/19/1997,1161.265,,,,
3/20/1997,1120.719,,,,
3/21/1997,1167.168,,,,
3/24/1997,1191.732,,,,
3/25/1997,1197.844,,,,
3/26/1997,1215.308,,,,
3/27/1997,1214.257,,,,
3/28/1997,1202.668,,,,
3/31/1997,1234.617,,,,
4/1/1997,1241.028,,,,
4/2/1997,1233.847,,,,
4/3/1997,1246.03,,,,
4/4/1997,1260.891,,,,
4/7/1997,1276.409,,,,
4/8/1997,1247.264,,,,
4/9/1997,1286.849,,,,
4/10/1997,1281.891,,,,
4/11/1997,1278.525,,,,
4/14/1997,1316.92,,,,
4/15/1997,1324.956,,,,
4/16/1997,1327.784,,,,
4/17/1997,1323.369,,,,
4/18/1997,1338.033,,,,
4/21/1997,1362.075,,,,
4/22/1997,1365.497,,,,
4/23/1997,1378.842,,,,
4/24/1997,1380.281,,,,
4/25/1997,1364.975,,,,
4/28/1997,1351.997,,,,
4/29/1997,1376.77,,,,
4/30/1997,1393.749,,,,
5/5/1997,1448.926,,,,
5/6/1997,1482.993,,,,
5/7/1997,1495.457,,,,
5/8/1997,1405.184,,,,
5/9/1997,1467.227,,,,
5/12/1997,1500.398,,,,
5/13/1997,1464.282,,,,
5/14/1997,1379.22,,,,
5/15/1997,1417.674,,,,
5/16/1997,1315.921,,,,
5/19/1997,1344.611,,,,
5/20/1997,1381.115,,,,
5/21/1997,1354.882,,,,
5/22/1997,1235.223,,,,
5/23/1997,1254.266,,,,
5/26/1997,1251.551,,,,
5/27/1997,1281.744,,,,
5/28/1997,1270.351,,,,
5/29/1997,1263.349,,,,
5/30/1997,1285.182,,,,
6/2/1997,1336.283,,,,
6/3/1997,1338.756,,,,
6/4/1997,1361.186,,,,
6/5/1997,1360.232,,,,
6/6/1997,1275.304,,,,
6/9/1997,1274.92,,,,
6/10/1997,1241.742,,,,
6/11/1997,1220.395,,,,
6/12/1997,1212.766,,,,
6/13/1997,1243.979,,,,
6/16/1997,1261.466,,,,
6/17/1997,1245.934,,,,
6/18/1997,1232.68,,,,
6/19/1997,1230.74,,,,
6/20/1997,1291.199,,,,
6/23/1997,1283.495,,,,
6/24/1997,1303.928,,,,
6/25/1997,1297.592,,,,
6/26/1997,1284.459,,,,
6/27/1997,1250.272,,,,
7/2/1997,1199.061,,,,
7/3/1997,1150.623,,,,
7/4/1997,1159.342,,,,
7/7/1997,1096.819,,,,
7/8/1997,1109.666,,,,
7/9/1997,1120.841,,,,
7/10/1997,1120.154,,,,
7/11/1997,1154.794,,,,
7/14/1997,1185.72,,,,
7/15/1997,1200.114,,,,
7/16/1997,1190.826,,,,
7/17/1997,1197.226,,,,
7/18/1997,1209.857,,,,
7/21/1997,1193.525,,,,
7/22/1997,1208.248,,,,
7/23/1997,1198.861,,,,
7/24/1997,1174.217,,,,
7/25/1997,1170.862,,,,
7/28/1997,1141.777,,,,
7/29/1997,1153.229,,,,
7/30/1997,1179.421,,,,
7/31/1997,1189.76,,,,
8/1/1997,1192.828,,,,
8/4/1997,1200.333,,,,
8/5/1997,1196.274,,,,
8/6/1997,1171.941,,,,
8/7/1997,1199.24,,,,
8/8/1997,1206.053,,,,
8/11/1997,1184.083,,,,
8/12/1997,1146.809,,,,
8/13/1997,1120.127,,,,
8/14/1997,1168.113,,,,
8/15/1997,1143.064,,,,
8/18/1997,1134.634,,,,
8/19/1997,1132.905,,,,
8/20/1997,1144.639,,,,
8/21/1997,1164.545,,,,
8/22/1997,1171.833,,,,
8/25/1997,1184.096,,,,
8/26/1997,1194.043,,,,
8/27/1997,1198.513,,,,
8/28/1997,1213.892,,,,
8/29/1997,1221.064,,,,
9/1/1997,1229.865,,,,
9/2/1997,1226.303,,,,
9/3/1997,1240.82,,,,
9/4/1997,1251.298,,,,
9/5/1997,1251.55,,,,
9/8/1997,1255.229,,,,
9/9/1997,1231.027,,,,
9/10/1997,1256.041,,,,
9/11/1997,1242.713,,,,
9/12/1997,1208.697,,,,
9/15/1997,1179.286,,,,
9/16/1997,1187.22,,,,
9/17/1997,1167.557,,,,
9/18/1997,1172.366,,,,
9/19/1997,1184.521,,,,
9/22/1997,1103.974,,,,
9/23/1997,1041.965,,,,
9/24/1997,1110.012,,,,
9/25/1997,1117.01,,,,
9/26/1997,1109.634,,,,
9/29/1997,1084.072,,,,
9/30/1997,1097.383,,,,
10/6/1997,1098.903,,,,
10/7/1997,1102.573,,,,
10/8/1997,1134.868,,,,
10/9/1997,1122.466,,,,
10/10/1997,1130.785,,,,
10/13/1997,1119.817,,,,
10/14/1997,1117.928,,,,
10/15/1997,1125.782,,,,
10/16/1997,1150.307,,,,
10/17/1997,1176.489,,,,
10/20/1997,1187.368,,,,
10/21/1997,1191.87,,,,
10/22/1997,1177.52,,,,
10/23/1997,1173.364,,,,
10/24/1997,1178.306,,,,
10/27/1997,1235.827,,,,
10/28/1997,1177.924,,,,
10/29/1997,1184.086,,,,
10/30/1997,1174.846,,,,
10/31/1997,1180.393,,,,
11/3/1997,1180.854,,,,
11/4/1997,1184.7,,,,
11/5/1997,1194.038,,,,
11/6/1997,1181.123,,,,
11/7/1997,1195.141,,,,
11/10/1997,1185.784,,,,
11/11/1997,1186.634,,,,
11/12/1997,1174.189,,,,
11/13/1997,1185.024,,,,
11/14/1997,1197.832,,,,
11/17/1997,1191.333,,,,
11/18/1997,1183.349,,,,
11/19/1997,1181.627,,,,
11/20/1997,1172.427,,,,
11/21/1997,1158.555,,,,
11/24/1997,1124.941,,,,
11/25/1997,1125.528,,,,
11/26/1997,1143.818,,,,
11/27/1997,1122.516,,,,
11/28/1997,1139.628,,,,
12/1/1997,1133.087,,,,
12/2/1997,1130.167,,,,
12/3/1997,1122.546,,,,
12/4/1997,1135.873,,,,
12/5/1997,1136.204,,,,
12/8/1997,1139.322,,,,
12/9/1997,1148.171,,,,
12/10/1997,1157.842,,,,
12/11/1997,1159.169,,,,
12/12/1997,1153.84,,,,
12/15/1997,1168.026,,,,
12/16/1997,1174.802,,,,
12/17/1997,1146.522,,,,
12/18/1997,1154.166,,,,
12/19/1997,1160.768,,,,
12/22/1997,1169.007,,,,
12/23/1997,1171.254,,,,
12/24/1997,1169.664,,,,
12/25/1997,1181.278,,,,
12/26/1997,1191.919,,,,
12/29/1997,1186.606,,,,
12/30/1997,1181.143,,,,
12/31/1997,1194.102,,,,
1/5/1998,1220.473,,,,
1/6/1998,1233.62,,,,
1/7/1998,1244.07,,,,
1/8/1998,1237.163,,,,
1/9/1998,1239.901,,,,
1/12/1998,1226.966,,,,
1/13/1998,1167.647,,,,
1/14/1998,1202.215,,,,
1/15/1998,1215.431,,,,
1/16/1998,1213.962,,,,
1/19/1998,1213.129,,,,
1/20/1998,1203.715,,,,
1/21/1998,1200.203,,,,
1/22/1998,1204.43,,,,
1/23/1998,1222.913,,,,
2/9/1998,1248.04,,,,
2/10/1998,1236.513,,,,
2/11/1998,1250.238,,,,
2/12/1998,1246.295,,,,
2/13/1998,1245.911,,,,
2/16/1998,1236.236,,,,
2/17/1998,1238.5,,,,
2/18/1998,1229.831,,,,
2/19/1998,1232.584,,,,
2/20/1998,1226.02,,,,
2/23/1998,1208.603,,,,
2/24/1998,1208.218,,,,
2/25/1998,1194.673,,,,
2/26/1998,1206.674,,,,
2/27/1998,1206.53,,,,
3/2/1998,1188.306,,,,
3/3/1998,1201.789,,,,
3/4/1998,1213.253,,,,
3/5/1998,1207.541,,,,
3/6/1998,1206.452,,,,
3/9/1998,1200.834,,,,
3/10/1998,1199.832,,,,
3/11/1998,1190.037,,,,
3/12/1998,1178.97,,,,
3/13/1998,1184.961,,,,
3/16/1998,1188.482,,,,
3/17/1998,1202.835,,,,
3/18/1998,1193.909,,,,
3/19/1998,1188.715,,,,
3/20/1998,1187.501,,,,
3/23/1998,1179.869,,,,
3/24/1998,1194.017,,,,
3/25/1998,1191.553,,,,
3/26/1998,1188.865,,,,
3/27/1998,1223.565,,,,
3/30/1998,1249.435,,,,
3/31/1998,1243.016,,,,
4/1/1998,1254.965,,,,
4/2/1998,1269.015,,,,
4/3/1998,1286.084,,,,
4/6/1998,1306.378,,,,
4/7/1998,1303.14,,,,
4/8/1998,1322.793,,,,
4/9/1998,1297.225,,,,
4/10/1998,1311.514,,,,
4/13/1998,1318.748,,,,
4/14/1998,1313.721,,,,
4/15/1998,1324.707,,,,
4/16/1998,1316.246,,,,
4/17/1998,1298.107,,,,
4/20/1998,1296.005,,,,
4/21/1998,1305.223,,,,
4/22/1998,1332.182,,,,
4/23/1998,1324.559,,,,
4/24/1998,1315.167,,,,
4/27/1998,1310.378,,,,
4/28/1998,1332.99,,,,
4/29/1998,1332.499,,,,
4/30/1998,1343.448,,,,
5/4/1998,1352.926,,,,
5/5/1998,1352.52,,,,
5/6/1998,1348.412,,,,
5/7/1998,1327.873,,,,
5/8/1998,1357.595,,,,
5/11/1998,1354.606,,,,
5/12/1998,1349.649,,,,
5/13/1998,1369.262,,,,
5/14/1998,1367.127,,,,
5/15/1998,1368.087,,,,
5/18/1998,1368.183,,,,
5/19/1998,1362.292,,,,
5/20/1998,1357.431,,,,
5/21/1998,1366.656,,,,
5/22/1998,1375.817,,,,
5/25/1998,1389.366,,,,
5/26/1998,1390.416,,,,
5/27/1998,1399.542,,,,
5/28/1998,1397.895,,,,
5/29/1998,1411.206,,,,
6/1/1998,1415.575,,,,
6/2/1998,1413.08,,,,
6/3/1998,1420,,,,
6/4/1998,1406.303,,,,
6/5/1998,1408.614,,,,
6/8/1998,1403.73,,,,
6/9/1998,1369.65,,,,
6/10/1998,1368.297,,,,
6/11/1998,1347.677,,,,
6/12/1998,1383.388,,,,
6/15/1998,1365.341,,,,
6/16/1998,1348.588,,,,
6/17/1998,1348.942,,,,
6/18/1998,1370.685,,,,
6/19/1998,1392.878,,,,
6/22/1998,1399.356,,,,
6/23/1998,1397.956,,,,
6/24/1998,1401.742,,,,
6/25/1998,1382.036,,,,
6/26/1998,1385.618,,,,
6/29/1998,1361.432,,,,
6/30/1998,1339.202,,,,
7/1/1998,1316.441,,,,
7/2/1998,1331.65,,,,
7/3/1998,1335.125,,,,
7/6/1998,1315.283,,,,
7/7/1998,1324.4,,,,
7/8/1998,1338.984,,,,
7/9/1998,1343.232,,,,
7/10/1998,1360.619,,,,
7/13/1998,1358.813,,,,
7/14/1998,1336.558,,,,
7/15/1998,1335.466,,,,
7/16/1998,1325.633,,,,
7/17/1998,1314.715,,,,
7/20/1998,1287.073,,,,
7/21/1998,1313.01,,,,
7/22/1998,1299.148,,,,
7/23/1998,1316.271,,,,
7/24/1998,1326.821,,,,
7/27/1998,1321.899,,,,
7/28/1998,1317.946,,,,
7/29/1998,1311.94,,,,
7/30/1998,1315.302,,,,
7/31/1998,1316.919,,,,
8/3/1998,1302.102,,,,
8/4/1998,1293.457,,,,
8/5/1998,1307.44,,,,
8/6/1998,1294.162,,,,
8/7/1998,1271.069,,,,
8/10/1998,1234.581,,,,
8/11/1998,1207.672,,,,
8/12/1998,1190.554,,,,
8/13/1998,1204.18,,,,
8/14/1998,1168.026,,,,
8/17/1998,1070.41,,,,
8/18/1998,1071.3,,,,
8/19/1998,1126.081,,,,
8/20/1998,1149.907,,,,
8/21/1998,1177.623,,,,
8/24/1998,1178.554,,,,
8/25/1998,1179.066,,,,
8/26/1998,1160.288,,,,
8/27/1998,1145.216,,,,
8/28/1998,1129.722,,,,
8/31/1998,1150.223,,,,
9/1/1998,1143.125,,,,
9/2/1998,1136.89,,,,
9/3/1998,1147.197,,,,
9/4/1998,1163.527,,,,
9/7/1998,1178.375,,,,
9/8/1998,1167.597,,,,
9/9/1998,1190.683,,,,
9/10/1998,1213.674,,,,
9/11/1998,1218.005,,,,
9/14/1998,1239.605,,,,
9/15/1998,1230.126,,,,
9/16/1998,1252.138,,,,
9/17/1998,1233.703,,,,
9/18/1998,1207.001,,,,
9/21/1998,1222.379,,,,
9/22/1998,1222.634,,,,
9/23/1998,1229.862,,,,
9/24/1998,1199.061,,,,
9/25/1998,1221.578,,,,
9/28/1998,1230.211,,,,
9/29/1998,1231.747,,,,
9/30/1998,1242.896,,,,
10/5/1998,1234.779,,,,
10/6/1998,1217.457,,,,
10/7/1998,1213.785,,,,
10/8/1998,1228.71,,,,
10/9/1998,1236.932,,,,
10/12/1998,1247.146,,,,
10/13/1998,1244.068,,,,
10/14/1998,1240.595,,,,
10/15/1998,1254.814,,,,
10/16/1998,1250.974,,,,
10/19/1998,1246.236,,,,
10/20/1998,1243.645,,,,
10/21/1998,1207.825,,,,
10/22/1998,1216.094,,,,
10/23/1998,1217.429,,,,
10/26/1998,1208.266,,,,
10/27/1998,1216.788,,,,
10/28/1998,1225.929,,,,
10/29/1998,1216.76,,,,
10/30/1998,1217.316,,,,
11/2/1998,1223.478,,,,
11/3/1998,1236.872,,,,
11/4/1998,1235.804,,,,
11/5/1998,1253.275,,,,
11/6/1998,1259.765,,,,
11/9/1998,1283.121,,,,
11/10/1998,1286.559,,,,
11/11/1998,1286.199,,,,
11/12/1998,1282.988,,,,
11/13/1998,1282.508,,,,
11/16/1998,1293.743,,,,
11/17/1998,1290.595,,,,
11/18/1998,1285.503,,,,
11/19/1998,1275.607,,,,
11/20/1998,1275.374,,,,
11/23/1998,1273.785,,,,
11/24/1998,1278.916,,,,
11/25/1998,1263.85,,,,
11/26/1998,1252.818,,,,
11/27/1998,1245.081,,,,
11/30/1998,1247.417,,,,
12/1/1998,1234.358,,,,
12/2/1998,1236.969,,,,
12/3/1998,1232.506,,,,
12/4/1998,1219.196,,,,
12/7/1998,1209.541,,,,
12/8/1998,1223.258,,,,
12/9/1998,1224.087,,,,
12/10/1998,1204.635,,,,
12/11/1998,1214.21,,,,
12/14/1998,1196.296,,,,
12/15/1998,1194.844,,,,
12/16/1998,1183.062,,,,
12/17/1998,1160.09,,,,
12/18/1998,1155.92,,,,
12/21/1998,1154.428,,,,
12/22/1998,1185.966,,,,
12/23/1998,1172.512,,,,
12/24/1998,1168.981,,,,
12/25/1998,1173.913,,,,
12/28/1998,1159.937,,,,
12/29/1998,1142.729,,,,
12/30/1998,1148.264,,,,
12/31/1998,1146.7,,,,
1/4/1999,1125.819,,,,
1/5/1999,1119.965,,,,
1/6/1999,1132.59,,,,
1/7/1999,1137.729,,,,
1/8/1999,1168.814,,,,
1/11/1999,1172.813,,,,
1/12/1999,1158.868,,,,
1/13/1999,1148.154,,,,
1/14/1999,1148.655,,,,
1/15/1999,1137.309,,,,
1/18/1999,1153.119,,,,
1/19/1999,1158.551,,,,
1/20/1999,1151.374,,,,
1/21/1999,1158.499,,,,
1/22/1999,1162.35,,,,
1/25/1999,1148.123,,,,
1/26/1999,1138.21,,,,
1/27/1999,1146.493,,,,
1/28/1999,1140.975,,,,
1/29/1999,1134.673,,,,
2/1/1999,1120.531,,,,
2/2/1999,1126.404,,,,
2/3/1999,1116.865,,,,
2/4/1999,1103.497,,,,
2/5/1999,1081.442,,,,
2/8/1999,1065.816,,,,
2/9/1999,1090.087,,,,
3/1/1999,1097.975,,,,
3/2/1999,1100.919,,,,
3/3/1999,1128.736,,,,
3/4/1999,1128.954,,,,
3/5/1999,1132.357,,,,
3/8/1999,1142.107,,,,
3/9/1999,1136.941,,,,
3/10/1999,1132.736,,,,
3/11/1999,1149.925,,,,
3/12/1999,1158.702,,,,
3/15/1999,1164.639,,,,
3/16/1999,1166.93,,,,
3/17/1999,1159.096,,,,
3/18/1999,1151.991,,,,
3/19/1999,1172.921,,,,
3/22/1999,1172.743,,,,
3/23/1999,1170.949,,,,
3/24/1999,1169.034,,,,
3/25/1999,1156.854,,,,
3/26/1999,1161.12,,,,
3/29/1999,1169.489,,,,
3/30/1999,1157.507,,,,
3/31/1999,1158.054,,,,
4/1/1999,1168.504,,,,
4/2/1999,1184.402,,,,
4/5/1999,1194.469,,,,
4/6/1999,1199.6,,,,
4/7/1999,1201.634,,,,
